f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,y,noise,time
-142.03723263621814,121.51335704408193,161.80449948427014,65.21224781367778,-93.84898965480576,111.35788862775824,-209.11692125286615,150.8334728597854,,73.4092605318626,-234.07342994753898,10,_2022_0505_0348_00
53.032688825572,185.0849098321057,88.13253450472143,-159.59909250665035,-37.14610446600893,-23.21420682024639,186.71367527750382,-66.20920577808253,-204.80979437004922,-103.4520687379002,49.854784491593634,10,_2022_0505_0348_00
-43.162660310109416,,36.004208412371185,9.774757507915528,-4.835996976388771,,-42.50732215057757,-145.78409856569326,25.169586130308343,,-98.50309207892661,10,_2022_0505_0348_00
129.08823245460633,1.8361361859278484,68.8069920072634,,61.40209665019001,-33.03688283671035,113.91035537627774,,-23.274927123765966,15.48544204535528,146.10548595522533,10,_2022_0505_0348_00
33.06196022996011,,,,-37.24983705313238,51.98054186960426,221.77240454897134,-144.00757966784417,11.345781446511124,,191.3939260948526,10,_2022_0505_0348_00
-88.34592848281807,13.566688593147205,191.6752659417666,-38.43792345689442,148.4315745322886,28.468373013144653,-75.71874396948127,-64.88346157453877,80.85397646675013,-16.12223890572188,-127.00180689910981,10,_2022_0505_0348_00
102.04788565438562,18.91265199677076,-9.459584390358506,78.53939275441871,-83.62978172689054,173.81417503976414,-122.67981817710553,48.52562776401979,-157.98420084702198,-82.10168705621712,-96.00237807227481,10,_2022_0505_0348_00
,29.707527093664527,-86.83807282240936,61.210365142763735,-171.26658176521642,-90.74833412921531,44.83540065883289,4.347960737231823,,-11.712803042234084,245.45652739297972,10,_2022_0505_0348_00
25.74843262968094,215.67867798795345,,126.83685285566628,,,148.50016166897788,,,,185.71359403022822,10,_2022_0505_0348_00
,-5.792678821384671,-75.95034399466664,-35.90391035902099,-88.85482321187915,-0.570450537260851,20.96614259881076,196.16900856659743,,231.14985269124148,13.740473573110762,10,_2022_0505_0348_00
70.04615382283738,,151.01113382669968,,,-207.58726654190278,,14.296083723076688,153.50240209174245,146.80901511393427,340.5245918697729,10,_2022_0505_0348_00
-122.17672337500878,,-43.24376412605071,43.95457742676156,-95.13359253456164,-122.50036212026333,,-191.71240405258146,-0.7149853754808522,71.37423660077404,-73.1407243013327,10,_2022_0505_0348_00
-125.72852710453688,-215.73199762118986,,,-77.54464999347425,-174.20168051560765,70.25613074881389,79.6289313298134,62.28086779862686,189.58012320923902,81.10015501534689,10,_2022_0505_0348_00
,,,68.63683642152512,146.30009756954348,148.39535876808608,-27.575817729191076,-157.4544457199443,108.68240469370704,-130.6197429074239,-55.03233159136444,10,_2022_0505_0348_00
-81.67353878488389,,,41.08305458545073,,-17.305580772290934,19.284194095078497,,,,-89.47782322953984,10,_2022_0505_0348_00
26.854979901235193,-40.32519665072514,161.79323284275654,,,-125.54861887440816,55.477960352942,,-103.37712689759817,-28.907772817585265,-2.2572113352230527,10,_2022_0505_0348_00
37.45936148386786,,-109.2115140305894,-41.87506552628843,,,-152.084507343438,14.037431737962558,-115.67638459538283,-30.247793156008296,-177.4305840266461,10,_2022_0505_0348_00
,,,-147.4497428559451,12.170736485045456,-106.91375721841172,,150.04307927467576,45.93840415779367,11.106625759194202,31.348748307934382,10,_2022_0505_0348_00
-95.79638304669842,92.08473067330098,,-50.140739467305096,39.72770333607533,,69.55951572020585,-205.22042354199507,,-43.91098251534341,0.9819095040514921,10,_2022_0505_0348_00
,-73.54184203887564,-77.07904438457179,34.83012480811684,,-14.409022929878862,95.37392261912785,-75.06809181459823,-15.980665433374854,-104.90213740843195,54.3814861095031,10,_2022_0505_0348_00
,,,207.10874245089545,,-82.78973996088081,-64.483961397258,-253.92810657467294,-3.058434033902975,-57.13486824279256,-15.632533324118135,10,_2022_0505_0348_00
103.79307630015563,9.946782393837884,-36.57664308460114,97.75006104193086,-2.8923172374694226,-76.7009682647106,-48.76734487685569,-28.464339915148173,38.29880253189187,,52.8341127846862,10,_2022_0505_0348_00
-149.94577415970716,-128.35868328867818,-86.99633352871018,19.495532486092248,36.67417315462595,,,,-102.83691517911836,113.6559845110431,-150.11316477907002,10,_2022_0505_0348_00
-80.68024710034337,96.33380548154611,,-40.28140821132265,96.60621678916192,-196.3124011818566,272.5458465363958,8.226850622526475,-46.033003807435584,240.1971146848457,177.93811215840967,10,_2022_0505_0348_00
-78.01173546107013,,85.41163666094137,-58.73561059700009,65.11389144236166,,18.199278560608626,48.29441407124519,184.38326272051196,,59.34508541742137,10,_2022_0505_0348_00
1.3223590155274627,,-47.48399399826143,,-85.72645541125594,11.22329464528101,-139.29136737583667,-100.16212304049468,-143.84146867120216,92.50423046796904,-200.20183686079287,10,_2022_0505_0348_00
63.39476285665354,-55.60317954752492,-15.891023154869446,47.21679692731411,,-63.24046803256158,-1.4146132458909129,148.48064392500717,-59.87759205498917,84.31629670856532,60.133900117336545,10,_2022_0505_0348_00
,-112.13171958653085,-229.6978408747716,-25.594208123324396,-12.401044313079097,213.7249854852954,52.568994866493135,137.45337825589806,,,126.17874801040931,10,_2022_0505_0348_00
145.00526221969696,94.51537968881007,-233.8006639185592,38.67601071459939,0.8930499386798841,,-42.85359453243259,-139.8514234913125,-122.50979054140134,45.40033462212325,-53.00983247090222,10,_2022_0505_0348_00
94.88954382506341,,74.50901099196818,,-213.7297761555593,-12.500016275299766,-147.1344068328847,-31.836709665770634,-109.09201496828067,29.95259658596551,-120.66501221827056,10,_2022_0505_0348_00
-88.10583090142805,8.522372437516324,49.11518516887845,,16.973298526892638,-31.497837987960686,-125.94205376354881,44.00610481761396,,,-99.64899741092171,10,_2022_0505_0348_00
16.722804147524066,,,,,,-83.27323532874333,33.78781016761874,65.61133923145616,-20.250714012359357,-50.229506894944485,10,_2022_0505_0348_00
21.825041746944336,176.36388964939454,-76.51618904772005,-14.469111824736236,-49.74304951719481,2.9686016488564846,-155.2680522222151,,-9.080062994575986,-72.19789193816352,-144.8059747479301,10,_2022_0505_0348_00
-21.14828427240373,129.78379656403177,94.6516834181907,,35.67936461310698,,,-197.04975669422305,,53.94166815966952,-17.514686893028454,10,_2022_0505_0348_00
55.2821730967311,143.32896290772544,11.841842394482335,-163.36639410375884,179.36996140700523,-32.38643334278239,124.31383792172825,,-100.50591697375759,-44.35035781376806,68.79632991862375,10,_2022_0505_0348_00
,152.660143577489,-87.62361105719494,38.74721275610315,-45.041380981106435,,-86.74055587114852,-106.79105599132657,38.336429120955096,138.19175641952782,-22.798641153594158,10,_2022_0505_0348_00
-25.45561606484895,57.99848508073485,,-50.02903241572726,83.92149990195932,-28.19608765542177,,-4.563231640987899,9.760578716992985,,19.81517979239479,10,_2022_0505_0348_00
-41.25806940522697,,-46.884848793044995,,3.418423636439074,62.9562239672823,,117.41966436535607,-32.0524417016118,73.45155169287051,70.32122316828874,10,_2022_0505_0348_00
72.55029286523134,,-29.90154889285665,39.905698339225765,8.43823448224566,-133.40862146749694,119.83864718211396,-35.53301829005243,5.80033080845435,-213.59197588545942,156.6479043060072,10,_2022_0505_0348_00
5.274538497835802,136.46803623831278,,-225.24279457157678,114.92463780259298,63.97238467333801,-62.01540846988005,-69.6631933919487,-86.84347716299933,,-166.28250882232803,10,_2022_0505_0348_00
,10.896543596783863,-28.55150559700868,-239.56405975403263,80.93042917738089,,-57.559749931037665,-67.22814502928304,30.421059057527977,,-233.9713775168189,10,_2022_0505_0348_00
-9.73308731284656,83.04380192804601,-153.3628774164773,,,-131.00336989639513,6.072866744389618,,-85.26795633046032,17.006491096103044,-59.20423563048344,10,_2022_0505_0348_00
,183.44814330327563,-9.755733522783574,,97.86328611367969,,,,-109.57856619284327,-77.90644862933648,-23.214863346421854,10,_2022_0505_0348_00
194.9492595359266,148.21151192998232,119.94494442060292,45.71110061270464,-74.84516477509615,-40.57933932385024,26.35383236749153,90.3622383404992,-15.752985783334339,-160.27326299682477,180.151803628896,10,_2022_0505_0348_00
-96.52003398925173,,-15.50835398481117,,,-72.85958304397727,-213.67441298917794,,47.66071567320559,-6.491216998077638,-226.8309411489156,10,_2022_0505_0348_00
94.30364031248104,-112.18326340714822,,-24.36579971034005,,,-235.82000225029606,-163.7195054889975,59.74073851045708,,-198.0027752113852,10,_2022_0505_0348_00
-224.78149943848015,-46.381831786094686,17.94095097748173,,-8.592678902345392,43.501928020423556,45.69496486455915,135.86417980295502,,-173.29205080442165,-77.45729936327035,10,_2022_0505_0348_00
-93.15773634438234,170.05166692038713,52.75820745983162,,7.008399077149613,117.14094385174141,,129.83095220097334,89.4885995762426,,-25.48167713658135,10,_2022_0505_0348_00
,48.93241411817826,16.986439743441757,151.838286940751,36.962581088966,-12.851261228271238,-84.2098093004943,-16.787166949740595,,,-176.35413564153134,10,_2022_0505_0348_00
,71.89593869686902,-78.59209393688799,-179.7639522861077,,,39.084180785680935,,-2.693144266535204,10.712404435735206,-20.896934279203116,10,_2022_0505_0348_00
180.46245325317182,96.75835578098669,-55.60608605259846,23.78883881442939,103.48618443448072,159.03614758216207,,-146.435070000036,-72.234063133435,-5.498465294889069,66.34209333808337,10,_2022_0505_0348_00
,105.70231418434994,28.26723833866824,,,61.9875760180508,-9.595357490568365,-81.19425228553244,63.39477596681782,-73.41601553210207,71.8608602874176,10,_2022_0505_0348_00
,,-180.54219865735251,-54.649743618451,-136.65577264266045,-38.587678929179646,109.8418582312561,,67.93987998976895,,185.34543655727072,10,_2022_0505_0348_00
-29.850318350119597,-48.454870003186684,52.4329355086522,-26.46854265206609,14.27537328361618,13.289616966625436,116.46434444093907,,47.70215307562175,,104.83645505546647,10,_2022_0505_0348_00
-101.04403129133262,-81.02823866050971,-47.09386401696655,-31.810299241191213,-31.589986409888237,-2.7586080789001888,109.06188510239001,,-10.907248888653346,78.2925534636814,-2.1368943060577963,10,_2022_0505_0348_00
62.81088420338278,32.92735592560132,10.544817397059756,225.27521085600796,,-124.02082577228666,,-104.50426086226491,-51.49989569859868,,-18.127198384030365,10,_2022_0505_0348_00
152.57601472448889,23.988271925045392,205.8803778236244,-25.312120127069065,-31.988146739500905,36.85924753913732,-96.5776165209985,,88.66849610934645,,-31.04349659877556,10,_2022_0505_0348_00
-34.32536903703937,-152.14912199311672,59.85004982596415,,,-205.7165022270536,1.9133083083918239,-62.74763055625158,-65.81914836879082,23.350632752277324,-54.14678066737291,10,_2022_0505_0348_00
,13.820568719652943,4.467973192507871,78.0228740315296,-102.33384246161854,,,76.97475752220326,75.8711660985098,113.18805998293008,50.04127595580586,10,_2022_0505_0348_00
146.5480506129061,37.70605567353323,,,-38.70222521607872,-142.26398305290425,-51.67145767335434,-3.2480229462679118,-54.533202938235156,-87.73915014152001,28.89555844648062,10,_2022_0505_0348_00
-23.125480074238986,35.69239338143998,44.354854046660414,,78.29502082855413,,-161.6089640935643,29.879325955075053,-64.49605739652895,-59.38189518361131,-202.08786234275246,10,_2022_0505_0348_00
204.6505159040179,1.711189764223416,,-29.263175639087986,-109.43801533891057,-83.86913295069897,130.39860143215648,22.36002234423751,-140.69456116902876,-26.91210395060902,178.83386791729345,10,_2022_0505_0348_00
-64.83048413826596,,-40.84005834146364,-57.382089225633415,112.36372704250033,,-157.16739906696714,,,45.81242593615324,-196.7829447960491,10,_2022_0505_0348_00
-71.36242245132213,90.7485688635612,118.3911056031594,,57.76304448391606,63.85737805602613,,-88.76365742561336,-8.272404366216287,61.783831903384645,-194.96681484819132,10,_2022_0505_0348_00
-125.72637613201188,-90.03849364333576,-45.01967271511529,158.65652242533847,,-38.07997454866783,,-53.85674621830062,90.49152157731204,96.98581148163595,-122.8665591004504,10,_2022_0505_0348_00
-52.45541279501349,100.55947354389522,,27.46102938339085,-36.59014915691836,,22.25580977607626,56.149827647440844,,-114.60607622643444,92.79952354277924,10,_2022_0505_0348_00
-140.97992713809487,77.5031033870771,28.836932696282506,86.21172584325494,-211.84432914806953,4.584344406349485,61.25864502993391,-29.115792839657708,,-45.44099976855901,-71.60203407248082,10,_2022_0505_0348_00
-32.8357850398633,265.9149473557595,,-66.5898202557463,20.325888144522843,-21.920663946767707,3.2886443431368484,134.20539070724843,,,43.261904727018646,10,_2022_0505_0348_00
,,64.73751250222662,,-71.76123069786644,77.75106900982388,80.1686860820664,-94.4126002666984,,-13.426547529155528,81.05411284519377,10,_2022_0505_0348_00
-21.484210347404947,-181.07095812927142,122.4848574252272,,-91.74325549717268,,-6.472547245449648,,,105.45929753306709,-90.43654449032717,10,_2022_0505_0348_00
-128.4671364562224,-7.48578112438481,-140.77547544511972,-0.09938480490289707,29.59756683343334,58.759593805703915,-42.98535761587192,-123.64188451037789,61.81173610435019,,-142.10996747439805,10,_2022_0505_0348_00
144.81435215129716,-209.7381907073886,48.913399741856345,-61.757554177045236,98.27939131709094,-73.94980280158263,55.73716378618838,-106.07825925592911,,48.257223741245554,69.49852085587538,10,_2022_0505_0348_00
,67.14260663958682,-266.316431311841,-61.9846454456249,120.7442510290252,30.9035552284759,-12.146492794507761,-0.6647839769785971,-159.22949631553652,-69.13701502012852,-145.96089521846596,10,_2022_0505_0348_00
,-102.56864488160957,-254.3063252135968,95.47316115431039,-115.42888452130755,,,77.63846343994584,,66.11576816460396,71.63789347884855,10,_2022_0505_0348_00
-136.38981207487598,25.848847493636264,144.67219961617454,19.014268879905284,-221.90196169983577,59.11464971977539,-96.74055064461155,-110.90812859341,-146.52251102844,19.378748460260713,-271.8983761566308,10,_2022_0505_0348_00
147.30439637964116,,86.78452776958466,-16.860862408396386,-13.703921493123936,-33.469914628038424,,73.93813500518078,,,119.78493788074546,10,_2022_0505_0348_00
-24.777611766817785,151.33540630154465,,70.77633844479989,,,25.4089871463849,89.64178656886541,,-71.28174607146676,80.90252256766368,10,_2022_0505_0348_00
-38.58501572655086,,-132.42776484271815,-47.015855387022334,-29.87204697669068,80.79367674723242,72.52764559281785,43.091207949625634,192.91070315434018,66.27921312681178,136.14491468508157,10,_2022_0505_0348_00
61.56753239149222,-30.603492203581677,-34.23396867834482,60.211222542008,-38.69584122188422,,69.75809353266067,15.943181606945284,-65.24038488986173,-16.333210133197724,111.61814375125475,10,_2022_0505_0348_00
,,-92.39465756421615,91.2142133582834,-4.665382347018259,12.488308449856877,42.08337683542781,,-34.463334875400044,-119.05932540645618,110.38224757442686,10,_2022_0505_0348_00
37.74351494755155,,63.12611677195208,112.92028626905778,53.3929174420597,-147.65496608561767,8.75506754104804,63.54566536325096,-89.4513957065238,15.20133329197323,41.61633058367289,10,_2022_0505_0348_00
-116.70435437280871,,,-142.36643955444134,,-42.00110751220158,40.2911051734694,-119.14573723101427,124.38408133987657,,-36.663236862133985,10,_2022_0505_0348_00
,-31.034580713208758,38.866067487557245,,62.5798150995449,150.36853702287033,,187.45671631774778,,-17.937745574339843,115.28153415077459,10,_2022_0505_0348_00
,-46.77892456499275,-90.09514805048072,-49.000693155482836,-70.82229222739758,251.37957003281647,,2.1246213189792638,49.79674973744718,153.3988297603352,-118.307725719439,10,_2022_0505_0348_00
,33.52835265718044,,-83.87104498888051,-232.02440735030098,-18.73808458595323,-17.286509335480837,14.061365767503272,,43.26805826266838,-146.21745856583698,10,_2022_0505_0348_00
,,,-99.83300717735555,,48.87037638080055,,-34.44199509396799,,-97.72059491606741,31.665085833800013,10,_2022_0505_0348_00
,113.97915924897906,,,35.66618927655208,108.76757261026533,,,-35.531158265229344,,-45.332286407751255,10,_2022_0505_0348_00
-71.60902844421196,13.639697380328887,91.86422286970596,-15.531257184087687,,-2.667948510386571,84.53544725281536,18.129012156504253,-107.44982333606711,,-16.33382635273912,10,_2022_0505_0348_00
-84.08001483002899,-24.178741153731558,113.72531388114415,-34.52870017177382,96.00993679068443,,64.71131505882303,16.915223890228106,55.18357101882716,-199.3050774431438,21.921407538255803,10,_2022_0505_0348_00
,-19.936328047397343,63.364690603670304,7.502676795359588,118.18818244679396,-84.64438723208333,28.839468281655524,27.511523350815146,,-103.84179686485224,-65.93024064385276,10,_2022_0505_0348_00
10.260960360645784,,1.9111862107300432,101.06361867107532,94.52967243892533,-133.32707898534318,-19.341243135834965,,,55.66440272422039,60.79388982950942,10,_2022_0505_0348_00
-67.78569512689842,18.45875247199522,76.52572809884812,36.27967157673013,80.95380022390839,,-117.84849989987876,-7.0076490289518585,,-9.81530430106345,-82.31736084660899,10,_2022_0505_0348_00
72.2724310680196,46.749321942022405,-96.67007610867536,86.46149761188994,,-7.639082114358496,,-140.6572453972698,37.1883589086521,,-30.487966490906324,10,_2022_0505_0348_00
84.55128786675445,18.88151342704879,110.888230314677,172.3307731947519,24.96600847256273,,-39.08990920989608,63.57092291907496,126.81911278987035,,133.50365872109327,10,_2022_0505_0348_00
63.99649799497661,48.023438724348,68.7371812977205,,-47.08265182770791,,13.021422804288704,-110.9967929381054,-201.4516543588047,-107.91842758144696,-49.98137071503598,10,_2022_0505_0348_00
-19.065570182399778,-121.35128821524171,-102.54614008655147,,-28.985049810976072,170.1294522455882,,-11.293402207529764,204.18098589240566,-78.01317161640789,51.28356680820994,10,_2022_0505_0348_00
83.19223658912362,217.0949848465261,,-4.7722009622235655,,105.88201564104185,-99.5466654613437,130.20253061200057,102.78198147014024,-18.81413721040394,46.625602170224866,10,_2022_0505_0348_00
115.89581810620481,79.98018918273414,83.27903239753194,,-99.37620559222599,19.190991185417584,14.148212878094393,-98.53894979359299,184.6536310792425,-210.74662703815673,120.78912336679925,10,_2022_0505_0348_00
,76.59887835534991,-137.15324880723213,-123.46080879363465,122.20396676690308,56.157446052866135,16.958819493109797,-23.1593778934833,,-116.55697341821647,-38.063467909879506,10,_2022_0505_0348_00
-31.883477858336068,116.90906437524087,100.69189528956169,-72.05946740059163,-111.77759512362312,-29.723525616043034,-136.85250271968746,,-3.9900257326220245,-190.78191382729557,-188.6930425102007,10,_2022_0505_0348_00
43.36346856747505,72.72289287192508,-216.29626153633725,178.92254712806638,147.54071465308826,73.08986200389491,-144.21561995268954,-136.00023135290184,,-56.00856749899539,-137.73669144229427,10,_2022_0505_0348_00
142.84308589828214,38.30028533401671,-35.65136023875438,110.03929615931764,150.42055143732404,-254.58638209673742,55.33335024716505,181.26522947322397,-69.02241062317596,-32.33931911125506,183.43405430994392,10,_2022_0505_0348_00
,-145.2702392737279,,,110.56568900185195,117.6892846543322,,37.22382956525217,59.01081613724519,59.86049447960157,57.334736505754755,10,_2022_0505_0348_00
-68.72483972530291,-38.17501805033419,-12.417575256836516,-159.2517287147261,,-10.144855109842899,,145.82813580683185,-4.813581616222002,43.63683678063495,30.965931182900427,10,_2022_0505_0348_00
61.98700656717452,105.40012455887859,-0.4496848420202713,-108.49817783887683,,-66.09825694870014,,58.892570100944816,-43.474686170473994,-42.80612062200146,-9.602931169543202,10,_2022_0505_0348_00
5.668017449703093,,91.67802939213806,-179.86250266199872,160.4558662409067,-197.1121057529892,,,-87.01429349598608,-2.452384903133765,-241.52167818113796,10,_2022_0505_0348_00
32.00920083865679,,-43.34516028439989,-37.76600855885241,,,-56.88843782578056,220.20839713793174,-39.660922028095385,-6.956955625744733,1.72215864940125,10,_2022_0505_0348_00
12.83003245767493,-183.79976019492335,-11.89765446580454,-47.91614104340176,,-90.02016323026322,139.65273325595294,-81.1062517798732,,-13.178687494295293,64.38636932477475,10,_2022_0505_0348_00
,119.01976129345951,14.23555761564978,-37.51656623046128,60.99857889111573,-87.2119520777083,44.36069338741845,105.87300618561335,,-59.02190119770333,189.89351408076928,10,_2022_0505_0348_00
64.88972675882694,,,-78.3227899895349,,-166.96622872440702,,-18.056482184889152,-56.99003503135373,-54.69475593346035,144.10843888562346,10,_2022_0505_0348_00
-88.87680444940351,,2.948887326899108,-37.47766517628704,-32.97059585273788,,,-167.98440290942236,,,-79.5436162244078,10,_2022_0505_0348_00
-126.33027670468604,89.43956454473184,16.803720347959146,-134.00003428388368,,39.989059772841316,70.76348075236551,18.422172507434087,79.75611158406099,2.8944691220060967,9.359171325117456,10,_2022_0505_0348_00
6.118540177491623,-155.40890321619284,-265.1790132541814,21.653437463655052,-59.20650777622082,-22.07623419694384,,-176.43669976829207,,282.6949177836065,12.666156464818062,10,_2022_0505_0348_00
-85.93839740515912,-14.757869159887802,157.25490959590957,28.507726204421857,71.7629600899981,35.002391999881524,114.75508149494802,34.1301252763208,,94.61049512258734,164.8425416702055,10,_2022_0505_0348_00
24.362707591418015,49.421473897233284,,,,,80.52665452556842,17.426105616366204,-8.889955461282689,-136.55504969405513,142.00142482404078,10,_2022_0505_0348_00
-114.14755664790566,70.53510202963508,,-32.07079414834544,-151.12565976419276,-177.63269520010905,-103.14074714745712,167.69924048550408,,50.72297261218078,-208.71332300466364,10,_2022_0505_0348_00
4.032256219081857,-194.24312308259906,,-31.916607571917304,,,-26.509082902988478,-26.1116266801896,-136.62913748677968,213.14167569883398,-97.21080092445985,10,_2022_0505_0348_00
,227.97409216091717,160.26036348181015,42.41979424581325,-80.67410082146668,-26.53386898926304,166.97866465218536,-83.43526858524288,52.07707773675332,73.08495586212939,153.59463803574002,10,_2022_0505_0348_00
13.708699782464667,-51.565997818124444,,113.5717865431644,26.51678819176608,49.34053716342226,,,72.14980058187727,-7.126827840905792,-5.905193354810056,10,_2022_0505_0348_00
-73.04443223899945,35.48890862615291,119.47221556556885,18.47664002685382,-83.9333000193736,,-74.66642591420678,70.59059033965988,77.74558572564358,,-63.383468115766206,10,_2022_0505_0348_00
135.98546094795196,-165.9550586241737,,115.65189409158833,-55.479790096695794,12.787454166512976,102.1029091643159,,-60.03839294130029,-42.75934788935632,171.5690243288588,10,_2022_0505_0348_00
-56.50941721118351,154.98698532757263,-103.11994536477216,,51.79607258509697,,-11.501622283044279,86.5644103454652,,,-42.52668686259917,10,_2022_0505_0348_00
,42.80552183417216,36.968343051149475,-74.93091306906966,,43.91613795300097,71.14526483913313,-178.81571964680782,-64.78164007896989,,-39.24443019308645,10,_2022_0505_0348_00
-183.35360726124176,-8.410498770608843,,,1.8510439852938294,-12.342481590579862,,-42.52315022674683,,-145.81835681321246,-100.87034044042794,10,_2022_0505_0348_00
9.444509755367028,20.29049514642215,94.12536708426637,0.09056505202427544,,22.443528033622336,,-0.4367694765904441,114.02463358762876,,252.62373329176017,10,_2022_0505_0348_00
-194.4222157300725,-84.3234432152999,-101.39172324069672,2.967445220257766,-52.940556717387054,11.770496943870526,,45.00700421255293,70.3987364050111,-97.95007712392112,-113.72311585090591,10,_2022_0505_0348_00
104.27127637746081,57.256761975364846,,,15.828475032317874,-29.23363408109739,-27.227282483017547,-1.9115553005441754,-19.43761072677449,,62.22599861596657,10,_2022_0505_0348_00
85.2187335698207,45.93127686657605,17.876649365944136,-10.180471223180584,118.04234757699848,-139.92634008970805,33.30914087131597,,-72.92160164799998,-27.33287352862109,61.280608761952934,10,_2022_0505_0348_00
66.85378734670824,0.126670758129168,,-49.3660025063918,20.946963227181826,135.81142218821137,-48.07107871605826,-75.25233026192257,4.171452635404103,-83.2690630949113,-33.79887294313991,10,_2022_0505_0348_00
64.3437810424768,,-17.55533185646595,-80.16118699771326,189.18198965140115,,-10.925104377184473,84.22769372771256,39.36196088118951,,50.12344384767651,10,_2022_0505_0348_00
-118.3229383849677,-238.83367159395087,-59.53630443966159,12.401992510884181,,,-128.19395884452172,,-62.131832357526015,11.485347895185152,-199.08584815907233,10,_2022_0505_0348_00
,-14.57809947988988,40.212656465571314,-266.69724828598885,-81.51624329620061,67.79886536049072,-165.4160560978375,173.72555799493185,152.17920046655132,-104.74500265717404,-197.41685464455688,10,_2022_0505_0348_00
-41.7858018700454,,,-6.100999883445622,-14.899971317409792,,,,-115.96658778154591,-50.88385959958246,-62.82986252342972,10,_2022_0505_0348_00
218.20905179080194,95.54750855224582,-47.643990666212694,-54.27955546681756,-73.42057743453945,,-32.75777095718058,,124.72027384201614,124.07956543900592,109.66581607832465,10,_2022_0505_0348_00
,-7.705817754468687,-52.81257805197577,-25.59127731188203,54.97340627359433,,-93.43904280679256,-129.59161897676816,11.870319058728395,,-57.958685387846714,10,_2022_0505_0348_00
,-91.5404493913339,36.13841085672741,-257.78741440554904,,,93.69562406658221,55.759327455256255,,-117.85469279452671,-30.63064733962951,10,_2022_0505_0348_00
,,-55.70644258703875,77.55949579628027,-227.68747946000892,213.5328156448448,,,33.01741035531639,-38.650235193877286,-200.5118269300176,10,_2022_0505_0348_00
